Timestamp,Encoder Angle DXL1 (degrees),Encoder Angle DXL2 (degrees)
1729104732.3725185,169.05494505494505,162.8131868131868
1729104733.4045327,168.0879120879121,162.8131868131868
1729104734.4231286,168.0879120879121,162.8131868131868
1729104735.445301,168.0879120879121,162.8131868131868
1729104736.4752192,168.0879120879121,162.8131868131868
1729104737.4968896,166.06593406593407,162.8131868131868
1729104738.5254014,166.06593406593407,162.8131868131868
1729104739.5357873,166.06593406593407,162.8131868131868
1729104740.563451,166.06593406593407,162.8131868131868
1729104741.5932682,166.06593406593407,162.8131868131868
1729104742.6152773,164.2197802197802,162.8131868131868
1729104743.6348076,164.04395604395603,162.8131868131868
1729104744.6658247,164.04395604395603,162.8131868131868
1729104745.6800244,164.04395604395603,162.8131868131868
1729104746.7090752,164.04395604395603,162.8131868131868
1729104747.7287674,162.1098901098901,162.8131868131868
1729104748.7561674,162.1098901098901,162.8131868131868
1729104749.7831166,162.1098901098901,162.8131868131868
1729104750.7955317,162.1098901098901,162.8131868131868
1729104751.8268118,162.1098901098901,162.8131868131868
1729104752.8551636,160.0879120879121,162.8131868131868
1729104753.8794036,160.0879120879121,162.8131868131868
1729104754.888097,160.0879120879121,162.8131868131868
1729104755.917269,160.0879120879121,162.8131868131868
1729104756.944833,158.15384615384616,162.8131868131868
1729104757.9664876,158.15384615384616,162.8131868131868
1729104758.9961007,158.15384615384616,162.8131868131868
1729104760.0074947,156.04395604395606,162.8131868131868
1729104761.0433807,156.04395604395606,162.8131868131868
1729104762.0574038,156.04395604395606,162.8131868131868
1729104763.0849326,156.04395604395606,162.8131868131868
1729104764.1028683,154.1098901098901,162.8131868131868
1729104765.1355867,154.1098901098901,162.8131868131868
1729104766.1471622,154.1098901098901,162.8131868131868
1729104767.1822665,154.1098901098901,162.8131868131868
1729104768.2083182,154.1098901098901,162.8131868131868
1729104769.218353,152.17582417582418,162.8131868131868
1729104770.251099,152.0879120879121,162.8131868131868
1729104771.2650902,152.0879120879121,162.8131868131868
1729104772.2917254,152.0879120879121,162.8131868131868
1729104773.3262832,150.06593406593407,162.8131868131868
1729104774.337765,150.06593406593407,162.8131868131868
1729104775.3632796,150.06593406593407,162.8131868131868
1729104776.3923154,150.06593406593407,162.8131868131868
1729104777.4186707,150.06593406593407,162.8131868131868
1729104778.4367855,150.06593406593407,165.7142857142857
1729104779.4550486,150.06593406593407,165.7142857142857
1729104780.4892905,151.82417582417582,165.7142857142857
