Timestamp,Encoder Angle DXL1 (degrees),Encoder Angle DXL2 (degrees)
1729100987.0314276,149.8901098901099,149.0989010989011
1729100988.05826,149.8901098901099,148.2197802197802
1729100989.0780616,149.8901098901099,148.2197802197802
1729100990.102869,149.8901098901099,148.2197802197802
1729100991.1277068,149.97802197802199,148.2197802197802
1729100992.151535,149.97802197802199,148.2197802197802
1729100993.1763988,149.8901098901099,148.2197802197802
1729100994.1951892,149.8901098901099,148.2197802197802
1729100995.2196522,149.8901098901099,148.2197802197802
1729100996.2440228,149.8901098901099,148.2197802197802
1729100997.2552469,149.8901098901099,148.2197802197802
1729100998.2790985,149.8901098901099,148.2197802197802
1729100999.3176425,149.8901098901099,148.2197802197802
1729101000.338672,151.82417582417582,148.2197802197802
1729101001.36235,151.82417582417582,148.2197802197802
1729101002.386615,151.82417582417582,148.2197802197802
1729101003.410746,151.82417582417582,148.2197802197802
1729101004.4351587,151.82417582417582,148.2197802197802
1729101005.4506106,151.82417582417582,148.2197802197802
1729101006.4780874,153.84615384615384,148.2197802197802
1729101007.503957,153.84615384615384,148.2197802197802
1729101008.5165844,153.84615384615384,148.2197802197802
1729101009.5434945,153.84615384615384,148.2197802197802
1729101010.563499,155.6923076923077,148.2197802197802
1729101011.5926394,155.6923076923077,148.2197802197802
1729101012.6172588,155.7802197802198,148.2197802197802
1729101013.646748,155.7802197802198,148.2197802197802
1729101014.6555855,157.71428571428572,148.2197802197802
1729101015.6824458,157.71428571428572,148.2197802197802
1729101016.7085066,157.71428571428572,148.2197802197802
1729101017.7333162,157.71428571428572,148.2197802197802
1729101018.755833,159.73626373626374,148.2197802197802
1729101019.7836306,159.82417582417582,148.2197802197802
1729101020.809687,159.82417582417582,148.2197802197802
1729101021.833509,159.82417582417582,148.2197802197802
1729101022.8587472,159.82417582417582,148.2197802197802
1729101023.8679326,159.82417582417582,148.2197802197802
1729101024.8919194,159.82417582417582,148.2197802197802
1729101025.9182765,159.82417582417582,148.2197802197802
1729101026.9429367,159.82417582417582,148.2197802197802
1729101027.9758096,159.82417582417582,148.2197802197802
1729101028.9968603,161.84615384615384,148.2197802197802
1729101030.0115776,161.84615384615384,148.2197802197802
1729101031.0368092,161.75824175824175,148.2197802197802
1729101032.061143,161.84615384615384,148.2197802197802
1729101033.0934794,161.84615384615384,148.2197802197802
1729101034.1033,161.84615384615384,148.2197802197802
1729101035.1345098,161.84615384615384,148.2197802197802
1729101036.1548376,161.84615384615384,148.2197802197802
1729101037.178814,161.84615384615384,148.2197802197802
1729101038.2041955,161.84615384615384,148.2197802197802
1729101039.2233813,165.80219780219778,148.2197802197802
1729101040.2478168,165.80219780219778,148.2197802197802
1729101041.2735646,165.80219780219778,148.2197802197802
1729101042.2992911,165.80219780219778,148.2197802197802
1729101043.3262072,165.80219780219778,148.2197802197802
1729101044.3480332,165.80219780219778,148.2197802197802
1729101045.3713808,165.80219780219778,148.2197802197802
1729101046.3973217,165.80219780219778,148.2197802197802
1729101047.421936,165.80219780219778,148.2197802197802
1729101048.4463472,165.80219780219778,148.2197802197802
1729101049.4703908,165.80219780219778,148.2197802197802
1729101050.491841,167.82417582417582,148.2197802197802
1729101051.5165563,167.82417582417582,148.2197802197802
1729101052.5262325,167.82417582417582,148.13186813186812
1729101053.551342,167.82417582417582,148.2197802197802
1729101054.5825922,169.75824175824175,148.2197802197802
1729101055.6071196,169.84615384615384,148.2197802197802
1729101056.624132,169.84615384615384,148.2197802197802
1729101057.6486862,169.84615384615384,148.2197802197802
1729101058.6815033,171.7802197802198,148.2197802197802
1729101059.7024097,171.7802197802198,148.2197802197802
1729101060.716399,171.7802197802198,148.2197802197802
1729101061.7428508,171.7802197802198,148.2197802197802
1729101062.7668743,171.7802197802198,148.2197802197802
1729101063.7925184,171.7802197802198,148.2197802197802
1729101064.816982,171.7802197802198,148.2197802197802
1729101065.8362386,173.8021978021978,148.2197802197802
1729101066.8583014,173.8021978021978,148.2197802197802
1729101067.8830144,173.71428571428572,148.2197802197802
1729101068.9076934,173.8021978021978,148.2197802197802
1729101069.9320953,173.8021978021978,148.2197802197802
1729101070.9602406,173.8021978021978,148.2197802197802
1729101071.985952,173.8021978021978,148.2197802197802
1729101073.010852,173.8021978021978,148.2197802197802
1729101074.0220366,175.82417582417582,148.2197802197802
1729101075.0469124,175.82417582417582,148.2197802197802
1729101076.070526,175.82417582417582,148.2197802197802
1729101077.096254,175.82417582417582,148.2197802197802
1729101078.119804,175.82417582417582,148.2197802197802
1729101079.138052,177.84615384615387,148.2197802197802
1729101080.163391,177.84615384615387,148.2197802197802
1729101081.1873171,177.84615384615387,148.2197802197802
1729101082.221306,177.93406593406593,148.2197802197802
1729101083.2444034,179.86813186813185,148.2197802197802
1729101084.268481,179.86813186813185,148.2197802197802
