Timestamp,Encoder Angle DXL1 (degrees),Encoder Angle DXL2 (degrees)
1728832519.0370371,175.82417582417582,151.82417582417582
1728832521.0616243,176.7912087912088,151.82417582417582
1728832523.0863035,177.93406593406593,151.82417582417582
1728832525.1286175,178.8131868131868,151.82417582417582
1728832529.1506588,165.80219780219778,152.7032967032967
1728832531.182775,151.12087912087912,152.7032967032967
1728832533.2139382,151.64835164835165,152.7032967032967
1728832535.2476413,152.6153846153846,152.7032967032967
1728832537.285987,153.67032967032966,152.7032967032967
1728832539.3106143,154.72527472527474,152.7912087912088
1728832541.3341157,155.6923076923077,152.7912087912088
1728832543.374037,156.65934065934067,152.7912087912088
1728832545.3973436,157.62637362637363,152.7912087912088
1728832547.439237,158.76923076923077,152.7912087912088
1728832549.4637961,159.73626373626374,152.7912087912088
1728832551.499261,160.7032967032967,152.7912087912088
1728832553.5255382,161.75824175824175,152.7912087912088
1728832555.5657678,162.72527472527472,152.7912087912088
1728832557.5893075,163.6043956043956,152.7032967032967
1728832559.6296933,164.74725274725273,152.7912087912088
1728832561.6529894,165.7142857142857,152.7912087912088
1728832563.6781769,166.76923076923077,152.7912087912088
1728832565.7189147,167.73626373626374,152.7912087912088
1728832567.741366,168.7032967032967,152.7912087912088
1728832569.7818053,169.75824175824175,152.7912087912088
1728832571.806605,170.72527472527472,152.7912087912088
1728832573.8447645,171.6923076923077,152.7912087912088
1728832575.8689055,172.83516483516485,152.7912087912088
1728832577.9089751,173.8021978021978,152.7912087912088
1728832579.9346752,174.85714285714286,152.7912087912088
1728832581.9726512,175.82417582417582,152.7912087912088
1728832583.9976685,176.7912087912088,152.7912087912088
1728832586.0222607,177.84615384615387,152.7912087912088
1728832588.060554,178.8131868131868,152.7912087912088
1728832592.092713,165.7142857142857,153.75824175824175
1728832594.1281664,151.12087912087912,153.75824175824175
1728832596.1565166,151.64835164835165,153.75824175824175
1728832598.1824753,152.6153846153846,153.75824175824175
1728832600.220299,153.67032967032966,153.75824175824175
1728832602.2392766,154.72527472527474,153.75824175824175
1728832604.2711153,155.60439560439562,153.75824175824175
1728832606.3119218,156.65934065934067,153.75824175824175
1728832608.3345268,157.62637362637363,153.75824175824175
1728832610.3717718,158.76923076923077,153.75824175824175
1728832612.407133,159.64835164835165,153.75824175824175
1728832614.4307783,160.7032967032967,153.84615384615384
1728832616.4712973,161.75824175824175,153.75824175824175
1728832618.5027406,162.72527472527472,153.75824175824175
1728832620.5214996,163.69230769230768,153.75824175824175
1728832622.5579693,164.74725274725273,153.75824175824175
1728832624.5893686,165.7142857142857,153.75824175824175
1728832626.6232097,166.76923076923077,153.75824175824175
1728832628.6517851,167.73626373626374,153.75824175824175
1728832630.6757998,168.7032967032967,153.75824175824175
1728832632.716591,169.75824175824175,153.75824175824175
1728832634.7457485,170.72527472527472,153.75824175824175
1728832636.7805634,171.7802197802198,153.75824175824175
1728832638.8043144,172.83516483516485,153.75824175824175
1728832640.8358598,173.8021978021978,153.75824175824175
1728832642.8684645,174.85714285714286,153.75824175824175
1728832644.9065237,175.82417582417582,153.75824175824175
1728832646.930882,176.7032967032967,153.75824175824175
1728832648.9563587,177.93406593406593,153.75824175824175
1728832650.9961197,178.8131868131868,153.75824175824175
1728832655.0201738,165.7142857142857,154.72527472527474
1728832657.053665,151.12087912087912,154.72527472527474
1728832659.0849948,151.64835164835165,154.72527472527474
1728832661.120598,152.6153846153846,154.72527472527474
1728832663.1557894,153.67032967032966,154.72527472527474
1728832665.1786165,154.63736263736263,154.72527472527474
1728832667.2190542,155.6923076923077,154.72527472527474
1728832669.2467918,156.65934065934067,154.72527472527474
1728832671.2684362,157.62637362637363,154.72527472527474
1728832673.3072367,158.76923076923077,154.72527472527474
1728832675.3321805,159.73626373626374,154.72527472527474
1728832677.3714094,160.7032967032967,154.72527472527474
1728832679.3976178,161.75824175824175,154.72527472527474
1728832681.4370646,162.72527472527472,154.72527472527474
1728832683.4568198,163.69230769230768,154.72527472527474
1728832685.4992342,164.74725274725273,154.72527472527474
1728832687.5248618,165.7142857142857,154.72527472527474
1728832689.5545914,166.76923076923077,154.72527472527474
1728832691.5866606,167.73626373626374,154.72527472527474
1728832693.6216116,168.7032967032967,154.81318681318683
1728832695.6513975,169.75824175824175,154.81318681318683
1728832697.6758623,170.72527472527472,154.81318681318683
1728832699.7149482,171.6923076923077,154.81318681318683
1728832701.7378721,172.83516483516485,154.81318681318683
1728832703.773057,173.8021978021978,154.81318681318683
1728832705.7991257,174.85714285714286,154.81318681318683
1728832707.8415759,175.82417582417582,154.81318681318683
1728832709.861706,176.7912087912088,154.72527472527474
1728832711.9057958,177.75824175824175,154.81318681318683
1728832713.929479,178.8131868131868,154.81318681318683
1728832717.9583507,165.7142857142857,155.6923076923077
1728832719.9871924,151.12087912087912,155.6923076923077
1728832722.0278497,151.64835164835165,155.6923076923077
1728832724.060526,152.6153846153846,155.6923076923077
1728832726.091269,153.67032967032966,155.6923076923077
1728832728.109805,154.72527472527474,155.6923076923077
1728832730.1395056,155.6923076923077,155.6923076923077
1728832732.1781828,156.65934065934067,155.6923076923077
1728832734.2028232,157.62637362637363,155.6923076923077
1728832736.2431371,158.76923076923077,155.6923076923077
1728832738.2658775,159.73626373626374,155.6923076923077
1728832740.3069947,160.7032967032967,155.6923076923077
1728832742.3306854,161.75824175824175,155.6923076923077
1728832744.3702009,162.72527472527472,155.6923076923077
1728832746.403401,163.69230769230768,155.6923076923077
1728832748.4345264,164.74725274725273,155.6923076923077
1728832750.4516897,165.7142857142857,155.6923076923077
1728832752.493275,166.76923076923077,155.6923076923077
1728832754.5222976,167.73626373626374,155.6923076923077
1728832756.5462525,168.7032967032967,155.6923076923077
1728832758.5869966,169.75824175824175,155.6923076923077
